// use this 
Id	FileName	Copyright	Title	Subject	Description	Tags	ThematicLink	Authors 
WEB-0705_paul_athens_raphael	WEB-0705_paul_athens_raphael.jpg	Raphael, Public domain, via Wikimedia Commons	Paul		Paul preaching in Athens, by Raphael	MVR		https://commons.wikimedia.org/wiki/File:V%26A_-_Raphael,_St_WEB-0705_paul_athens_raphael.jpg
WEB-0706_paul_rembrandt	WEB-0706_paul_rembrandt.jpg	Rembrandt, Public domain, via Wikimedia Commons	Paul		Depiction of Paul by Rembrandt	MVR		https://commons.wikimedia.org/wiki/File:Saint_Paul,_Rembrandt_van_Rijn_(and_Workshop%3F),_c._1657.jpg
WEB-0707_persian_median_soldiers	WEB-0707_persian_median_soldiers.jpg	© Arad, CC BY-SA 3.0, via Wikimedia Commons	Persia, Media 	 	Persian and Median soldiers in traditional costume (Medians are wearing rounded hats and boots; Apadana Hall, 5th c. BCE bas relief) 	MVR 		https://upload.wikimedia.org/wikipedia/commons/3/35/WEB-0707_persian_median_soldiers.jpg
WEB-0708_peter_andrew	WEB-0708_peter_andrew.jpg	Duccio di Buoninsegna, Public domain, via Wikimedia Commons	Peter; Andrew		Depiction of the call of Peter and Andrew, by Duccio di Buoninsegna	MVR		https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_036.jpg
WEB-0709_peter_denial_caravaggio	WEB-0709_peter_denial_caravaggio.jpg	Caravaggio, Public domain, via Wikimedia Commons	Peter		The denial of St. Peter, by Caravaggio	MVR		https://commons.wikimedia.org/wiki/File:The_Denial_of_Saint_Peter-Caravaggio_(1610).jpg
WEB-0710_peter_weeping	WEB-0710_peter_weeping.jpg	El Greco, Public domain, via Wikimedia Commons	Peter		The tears of St. Peter, by El Greco	MVR		https://commons.wikimedia.org/wiki/File:El_Greco_-_Las_l%C3%A1grimas_de_San_Pedro.jpg
WEB-0711_pharaoh_palace_memphis	WEB-0711_pharaoh_palace_memphis.jpg	© Suraj at Malayalam Wikipedia, CC BY-SA 3.0, via Wikimedia Commons	Memphis 	 	Columns from the palace of Merenptah in Memphis (ca. 1213-1203 BCE) 	MVR 		https://commons.wikimedia.org/wiki/File:Columns_from_the_Palace_of_Merenptah_at_Memphis.JPG
WEB-0712_pigeon	WEB-0712_pigeon.jpg	CC0, Pixabay	Pigeon	NATURAL WORLD	Pigeon	MVR; MRK	Fauna:3.7	https://pixabay.com/images/id-1056097/
WEB-0713_pigs	WEB-0713_pigs.jpg	CC0, Pixabay	Pig		Pigs	חֲזִיר; χοῖρος; ὕειος; ὗς	Fauna:2.30	https://pixabay.com/images/id-767114/
WEB-0714_pillar_of_cloud	WEB-0714_pillar_of_cloud.jpg	© David Baird, CC BY-SA 2.0	Pillar of cloud 	 	The refraction of the setting sun gives the effect of a pillar of cloud 	MVR 		https://commons.wikimedia.org/wiki/File:Sun_Pillar_-_geograph.org.uk_-_1255295.jpg
WEB-0715_pillar_of_fire	WEB-0715_pillar_of_fire.jpg	© George Slickers, CC BY-SA 3.0, via Wikimedia Commons	Pillar of fire 	 	The sparks from a tinder fire look like a pillar of fire 	MVR 		https://commons.wikimedia.org/wiki/File:Sparks_20060114_757.jpg
WEB-0716_pim	WEB-0716_pim.jpg	Funhistory, CC0, via Wikimedia Commons	Pim		This stone weight has its name, 'pim', inscribed on it in ancient Hebrew letters	אֶבֶן; σταθμίον	Realia:11.1.3	https://commons.wikimedia.org/wiki/File:Pim-weight_photo-top.png
WEB-0717_aleppo_pine	WEB-0717_aleppo_pine.jpg	© Isidre blanc, CC BY-SA 4.0, via Wikimedia Commons	Pine		An aleppo pine tree (Pinus halepensis)		Flora:1.18.2	https://commons.wikimedia.org/wiki/File:PINUS_HALEPENSIS_-_FIGUEROLA_-_IB-398_(Pi_blanc).JPG
WEB-0718_pine_cone	WEB-0718_pine_cone.jpg	© Luis Fernández García, CC BY-SA 2.5, via Wikimedia Commons	Pine	NATURAL WORLD	Stone pine branch with cones	MVR	Flora:1.18.1	https://commons.wikimedia.org/wiki/File:Pinus-pinea-conos.jpg
WEB-0719_pine_stone	WEB-0719_pine_stone.jpg	© Serge Melki, CC BY 2.0, via Wikimedia Commons	Pine	NATURAL WORLD	Stone pine trees	MVR	Flora:1.18.1	https://commons.wikimedia.org/wiki/File:Close_up_on_the_Pine.jpg
WEB-0720_pistachio	WEB-0720_pistachio.jpg	Alexas_Fotos on Pixabay, CC0, via Wikimedia Commons	Pistachio	NATURAL WORLD	Pistachio nuts		Flora:2.9	https://commons.wikimedia.org/wiki/File:Pile_of_pistachios.jpg
WEB-0721_pit	WEB-0721_pit.jpg	© ŠJů, CC BY 4.0, via Wikimedia Commons	Pit 	 	A pit may be dug as a trap for animals, or to catch rainfall 	MVR 		https://upload.wikimedia.org/wikipedia/commons/e/e6/Chuchelsk%C3%BD_h%C3%A1j,_j%C3%A1ma_(02).jpg
WEB-0722_plane	WEB-0722_plane.jpg	© Jean-Pol GRANDMONT, CC BY-SA 3.0, via Wikimedia Commons	Plane tree	NATURAL WORLD	Plane tree	MVR	Flora:1.19	https://commons.wikimedia.org/wiki/File:Platanus_orientalis_Digitata_JPG1a.jpg
WEB-0723_plane_leaf	WEB-0723_plane_leaf.jpg	© Jean-Pol GRANDMONT, CC BY-SA 3.0, via Wikimedia Commons	Plane tree	NATURAL WORLD	Plane tree leaves	MVR	Flora:1.19	https://commons.wikimedia.org/wiki/File:Platanus_orientalis_Digitata_JPG1b.jpg
WEB-0724_pelister_lake_macedonia	WEB-0724_pelister_lake_macedonia.jpg	© Ptahhotep, CC BY-SA 4.0, via Wikimedia Commons	Macedonia		Great Pelister Lake, Macedonia	MVR		https://commons.wikimedia.org/wiki/File:WEB-0724_pelister_lake_macedonia.jpg
WEB-0725_polecat	WEB-0725_polecat.jpg	© Malene Thyssen, CC BY-SA 2.5, via Wikimedia Commons	Polecat		Polecat	חֹלֶד	Fauna:2.26	https://commons.wikimedia.org/wiki/File:Polecat_in_denmark.jpg
WEB-0726_marbled_polecat	WEB-0726_marbled_polecat.jpg	© Volker Röhl, CC BY-SA 3.0 de, via Wikimedia Commons	Polecat	NATURAL WORLD	Marbled polecat (Vormela peregusna)	MVR; חֹלֶד	Fauna:2.26	https://commons.wikimedia.org/wiki/File:Tigeriltis.jpg
WEB-0727_pomegranate	WEB-0727_pomegranate.jpg	© Susan Slater, CC BY-SA 4.0, via Wikimedia Commons	Pomegranate	NATURAL WORLD	The interior of the pomegranate fruit	MVR; רִמּוֹן; ῥοΐσκος	Flora:2.10	https://commons.wikimedia.org/wiki/File:89_-_IMG_20151128_144806.jpg
WEB-0728_pomegranate_fruit	WEB-0728_pomegranate_fruit.jpg	© Ton Rulkens, CC BY-SA 2.0, via Wikimedia Commons	Pomegranate		Pomegranate fruit	רִמּוֹן; ῥοΐσκος	Flora:2.10	https://commons.wikimedia.org/wiki/File:Pomegranate_(4872110734).jpg
WEB-0729_pomegranate_tree	WEB-0729_pomegranate_tree.jpg	© Amnon Eichelberg, CC BY-SA 2.0, via Wikimedia Commons	Pomegranate	NATURAL WORLD	A pomegranate tree with ripe fruit	MVR; רִמּוֹן; ῥοΐσκος	Flora:2.10	https://commons.wikimedia.org/wiki/File:Pommegranate_tree01.JPG
WEB-0730_poplar	WEB-0730_poplar.jpg	© Michael Manning, CC BY-SA 2.5	Poplar	NATURAL WORLD	Euphrates poplar trees in the autumn	MVR	Flora:1.20	https://cdn.britannica.com/94/146094-050-87F5320C/Tarim-River-Takla-Makan-Desert-China.jpg
WEB-0731_poplar_leaf	WEB-0731_poplar_leaf.jpg	© MPF, CC BY-SA 3.0, Wikimedia Commons	Poplar	NATURAL WORLD	White poplar leaves, underside and topside	MVR	Flora:1.20	https://commons.wikimedia.org/wiki/File:Populus_alba_leaf.jpg
WEB-0732_poplar_trunk	WEB-0732_poplar_trunk.jpg	© MPF, CC BY-SA 3.0, Wikimedia Commons, coded	Poplar	NATURAL WORLD	The trunk of a white poplar	MVR	Flora:1.20	https://commons.wikimedia.org/wiki/File:Populus_alba_trunk.jpg
WEB-0733_prairie_dogs	WEB-0733_prairie_dogs.jpg	CC0, Pixabay	Prairie dog	NATURAL WORLD	Prairie dogs	MVR; חֲפַרְפָּרָה	Fauna:2.25	https://pixabay.com/images/id-738468/
WEB-0734_precious_stones	WEB-0734_precious_stones.jpg	© Rept0n1x, CC BY-SA 3.0, via Wikimedia Commons	Precious stones		Various precious stones (Natural History Museum, London)	MVR		https://commons.wikimedia.org/wiki/File:Various_precious_stones,_Natural_History_Museum,_London_-_DSCF0413.JPG
WEB-0735_prostrate_figures	WEB-0735_prostrate_figures.jpg	Walters Art Museum, Public domain, CC BY-SA 3.0, via Wikimedia Commons	Prostrate		Two prostrate figures on a base	MVR		https://commons.wikimedia.org/wiki/File:Egyptian_-_Base_with_Two_Prostrate_Figures_-_Walters_22373_-_Top.jpg
WEB-0736_purslane_plant	WEB-0736_purslane_plant.jpg	© Júlio Reis (User:Tintazul) (Original File), CC BY-SA 2.5, via Wikimedia Commons	Purslane	NATURAL WORLD	Close-up of the common purslane plant (Portulaca oleracea)	MVR	Flora:3.5.6	https://upload.wikimedia.org/wikipedia/commons/2/22/Portulaca_oleracea_stems.jpg
WEB-0737_gizah_pyramids	WEB-0737_gizah_pyramids.jpg	© Ricardo Liberato (All Gizah Pyramids), CC BY-SA 2.0, via Wikimedia Commons	Egypt		Pyramids at Giza	MVR		https://commons.wikimedia.org/wiki/File:All_Gizah_WEB-0737_gizah_pyramids.jpg
WEB-0738_quails	WEB-0738_quails.jpg	Graham light, CC0, Pixabay	Quail	NATURAL WORLD	Quail	MVR; שְׂלָו; ὀρτυγομητρα	Fauna:3.19	https://pixabay.com/photos/bird-quail-feathers-plumage-ave-5871357/
WEB-0739_quail_young	WEB-0739_quail_young.jpg	© John Robert McPherson, CC BY-SA 4.0, via Wikimedia Commons	Quail		Young quails	שְׂלָו; ὀρτυγομητρα	Fauna:3.19	https://commons.wikimedia.org/wiki/File:Brown_quail_7th_Brigade_Park_Chermside_P1130527.jpg
WEB-0740_nemea_stadium_for_races	WEB-0740_nemea_stadium_for_races.jpg	© Carole Raddato from FRANKFURT, Germany, CC BY-SA 2.0, via Wikimedia Commons	Race		Ancient stadium for races and other games and celebrations, Nemea, Greece, built 330-300 BCE	MVR; ἱππόδρομος; παλαίστρα; στάδιον	Realia:3.13.6	https://commons.wikimedia.org/wiki/File:Nemea_Ancient_Stadium_with_the_starting_line_in_the_foreground,_built_ca._330_-_300_BC,_Ancient_Nemea,_Greece_(14114674713).jpg
WEB-0741_running_race	WEB-0741_running_race.jpg	© Tobi 87, CC BY-SA 3.0, via Wikimedia Commons	Race		Runners competing in a race	MVR		https://commons.wikimedia.org/wiki/File:Leichtathletik_WM_2013_Moskau_100_m_Vorlauf.jpg
WEB-0742_tomb_of_rachel	WEB-0742_tomb_of_rachel.jpg	Public domain or CC BY-SA 2.5, via Wikimedia Commons	Rachel		The traditional site of Rachel's tomb (photo taken in the 1930s)	MVR		https://commons.wikimedia.org/wiki/File:Rachel%27s_tomb_1930s.jpg
WEB-0743_tomb_of_rachel	WEB-0743_tomb_of_rachel.jpg	© אירית לוי, CC BY 2.5, via Wikimedia Commons	Rachel		The traditional site of Rachel's tomb near Bethlehem	MVR		https://commons.wikimedia.org/wiki/File:PikiWiki_Israel_18480_Rachels_Tomb_Score.jpg
WEB-0744_rain	WEB-0744_rain.jpg	© Juni from Kyoto, Japan, CC BY 2.0, via Wikimedia Commons	Rain		Ripples on a water surface made by drops of rain	MVR; βροχή; βρέχω; ὑετός; πρόϊμος; ὄψιμος;גשׁם; גֶּשֶׁם; גֹּשֶׁם; מטר; מָטָר; מַלְקוֹשׁ		https://upload.wikimedia.org/wikipedia/commons/8/8d/Here_comes_rain_again.jpg
WEB-0745_rain_coming_in	WEB-0745_rain_coming_in.jpg	© Brocken Inaglory, CC BY-SA 3.0, via Wikimedia Commons	Rain		Rain coming in at Ocean Beach (USA)	MVR		https://commons.wikimedia.org/wiki/File:WEB-0745_rain_coming_in.jpg
WEB-0746_rainbow	WEB-0746_rainbow.jpg	Dims, Public domain, via Wikimedia Commons	Rainbow		Rainbow over Ladoga Lake (Karelia)	MVR		https://commons.wikimedia.org/wiki/File:WEB-0746_rainbow.jpg
WEB-0747_rainbow	WEB-0747_rainbow.jpg	© Waterloo1883, CC BY-SA 3.0, via Wikimedia Commons	Rainbow		View of a rainbow over a field (Peru)	MVR		https://commons.wikimedia.org/wiki/File:Arco_Iris_agosto_del_2009_012.jpg
WEB-0748_horned_ram	WEB-0748_horned_ram.jpg	© Markel Olano, CC BY-SA 2.0, via Wikimedia Commons	Ram 	 	Head of a curly horned ram (Latxa) 	MVR 	Fauna:2.31	https://commons.wikimedia.org/wiki/File:Aharia_latxa_0001.jpg
WEB-0749_rat	WEB-0749_rat.jpg	© H. Zell, CC BY-SA 3.0, via Wikimedia Commons	Rat	NATURAL WORLD	A rat (Rattus rattus) on a bag of grain	MVR; עַכְבָּר	Fauna:2.27	https://commons.wikimedia.org/wiki/File:Rattus_rattus_01.JPG
WEB-0750_raven	WEB-0750_raven.jpg	© Marcin Klapczynski, CCA-SA 3.0, via Wikimedia Commons	Raven		A raven perches on a roof	MVR; עוֹרֵב; κόραξ; κορώνη	Fauna:3.6	https://commons.wikimedia.org/wiki/File:Raven.JPG
WEB-0751_sunset	WEB-0751_sunset.jpg	© Fir0002, CC BY-SA 3.0, via Wikimedia Commons	Sunset		A red sunset near Swifts Creek, Australia	MVR; שֶׁמֶשׁ		https://commons.wikimedia.org/wiki/File:WEB-0751_sunset.jpg
WEB-0752_reed	WEB-0752_reed.jpg	Botaurus stellaris, Public domain, via Wikimedia Commons	Reed		Common reed	קָנֶה; καλάμη; κάλαμος	Flora:5.1.4	https://commons.wikimedia.org/wiki/File:Schwielowsee-Schilfrohrguertel-01.jpg
WEB-0753_reed_giant	WEB-0753_reed_giant.jpg	© Mokkie, CC BY-SA 3.0, via Wikimedia Commons	Reed	NATURAL WORLD	Close-up of reeds (Arundo donax)	MVR; קָנֶה; καλάμη; κάλαμος	Flora:5.1.4	https://upload.wikimedia.org/wikipedia/commons/5/5d/Giant_Reed_(Arundo_donax).jpg
WEB-0754_reed_cluster	WEB-0754_reed_cluster.jpg	© H. Zell, CC BY-SA 3.0, via Wikimedia Commons	Reed		Giant reed cluster	קָנֶה; καλάμη; κάλαμος	Flora:5.1.4	https://commons.wikimedia.org/wiki/File:Arundo_donax_002.JPG
WEB-0755_reed_stalk	WEB-0755_reed_stalk.jpg	© Opzwartbeek, CC BY-SA 4.0, via Wikimedia Commons	Reed		Giant reed stalks	קָנֶה; καλάμη; κάλαμος	Flora:5.1.4	https://commons.wikimedia.org/wiki/File:Arundo_donax_(%CE%A0%CE%B5%CE%BB%CE%BF%CF%80%CF%8C%CE%BD%CE%BD%CE%B7%CF%83%CE%BF%CF%82).jpg
WEB-0756_refuse_garbage	WEB-0756_refuse_garbage.jpg	© Twice25, CC BY-SA 2.5, via Wikimedia Commons	Refuse; garbage		A refuse heap	MVR		https://commons.wikimedia.org/wiki/File:Missione_del_Guaricano-discarica_di_Duquesa.jpg
WEB-0757_rhinoceros	WEB-0757_rhinoceros.jpg	CC0, Pixabay	Rhinoceros		Black rhinoceros	רְאֵם	Fauna:2.34	https://pixabay.com/images/id-412667/
WEB-0758_rhinoceros	WEB-0758_rhinoceros.jpg	© Ikiwaner, GFDL 1.2, via Wikimedia Commons	Rhinoceros	NATURAL WORLD	Black rhinoceros (Diceros bicornis) in grassland, Tanzania	MVR; רְאֵם	Fauna:2.34	https://upload.wikimedia.org/wikipedia/commons/6/6a/Ngorongoro_Spitzmaulnashorn.jpg
WEB-0759_rhodes_windmill	WEB-0759_rhodes_windmill.jpg	© Saffron Blaze, CC BY-SA 3.0, via Wikimedia Commons	Rhodes		An ancient windmill found near the village of Lindos on the island of Rhodes	MVR		https://commons.wikimedia.org/wiki/File:Lindos_Windmill.jpg
WEB-0760_rock_pigeons	WEB-0760_rock_pigeons.jpg	© Andrew Dunn, 18 February 2006, CC BY-SA 2.0, via Wikimedia Commons	Pigeon		Feral Rock pigeons (doves) (Columba livia) in their natural habitat perched on cliffs	MVR		https://commons.wikimedia.org/wiki/File:WEB-0760_rock_pigeons.jpg
WEB-0761_rock_cut_tomb	WEB-0761_rock_cut_tomb.jpg	© Davidbena, CC BY-SA 4.0, via Wikimedia Commons	Tomb		Rock-cut tombs (Khirbet Jurish, near Tzur Hadassah in Israel)	MVR		https://upload.wikimedia.org/wikipedia/commons/d/d6/Rock-cut_tombs_in_Horvat_Geres_(Jurish).jpg
WEB-0762_rock_partridge	WEB-0762_rock_partridge.jpg	© FokusNatur, CC BY-SA 3.0, via Wikimedia Commons	Partridge	NATURAL WORLD	Rock partridge (Alectoris graeca)	MVR; קֹרֵא; κάρταλλος	Fauna:3.18	https://commons.wikimedia.org/wiki/File:Steinhuhn.jpg
WEB-0763_rock_partridge	WEB-0763_rock_partridge.jpg	Naumann, Naturgeschichte der Vögel Mitteleuropas. 3. Aufl. Neubearb. von G. Berg et al. Hrsg. von Carl R. Hennicke, Public domain	Partridge	NATURAL WORLD	Rock partridges	MVR; קֹרֵא; κάρταλλος	Fauna:3.18	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Alectoris_graeca.jpg/443px-Alectoris_graeca.jpg
WEB-0764_rock_partridge	WEB-0764_rock_partridge.jpg	© Richard Bartz, CC BY-SA 2.5, via Wikimedia Commons	Partridge		Rock partridge (chukar)	קֹרֵא; κάρταλλος	Fauna:3.18	https://commons.wikimedia.org/wiki/File:Steinhuhn_Alectoris_graeca.jpg
WEB-0765_rolled_dough	WEB-0765_rolled_dough.jpg	© Jeremy Keith, CC BY 2.0, via Wikimedia Commons	Dough		Shaped loaves of rolled dough rising	MVR		https://commons.wikimedia.org/wiki/File:WEB-0765_rolled_dough.jpg
WEB-0766_throne_roman	WEB-0766_throne_roman.jpg	© mharrsch, CC BY-SA 2.0, via Wikimedia Commons	Throne 	 	Roman Throne, 1st c. C.E. (Los Angeles County Museum of Art, California, USA) 	MVR 	Realia:1.10.1	https://upload.wikimedia.org/wikipedia/commons/6/6f/Roman_throne_LosAngeles_County_Museum_California.jpg
WEB-0767_rooster	WEB-0767_rooster.jpg	CC0, Pixabay	Rooster		Rooster	שֶׂכְוִי; זַרְזִיר; ἀλέκτωρ; ἀλεκτρυών	Fauna:3.3	https://pixabay.com/images/id-1867562/
WEB-0768_rooster	WEB-0768_rooster.jpg	© Ziv Koren, Israel Government Press Office	Rooster	NATURAL WORLD	A rooster at the Ramat Gan Safari	MVR; MRK; שֶׂכְוִי; זַרְזִיר; ἀλέκτωρ; ἀλεκτρυών	Fauna:3.3	https://gpophotoeng.gov.il/fotoweb/cmdrequest/rest/Download.fwx/D428-072.jpg?D=C81D6356E1BFEA156E1871B36C2AB119898895604DC1D2ADB599A2E66BBB14531CC84BC505428176FD39000DC9A02C4F4625D291663D8FC24862086D6FB61F3F923164D001A60424E5CA551ED7D06F6BD8CCD4DD3A8D90CF7F2E606E996FFE4FD5BB9672D746BA0A38F2B96F6AF166E1&ForceSaveDialog=yes
WEB-0769_root_swelling	WEB-0769_root_swelling.jpg	© Beentree, CC BY-SA 3.0, via Wikimedia Commons	Root		Root swelling or flare at the base of a beantree	MVR		WEB-0769_root_swelling.jpg
WEB-0770_root_tree	WEB-0770_root_tree.jpg	© Emery, CC BY-SA 2.5, via Wikimedia Commons	Root		The roots of a red pine (Pinus resinosa)	MVR		https://commons.wikimedia.org/wiki/File:WisconsinScenery.jpg
WEB-0771_sea	WEB-0771_sea.jpg	© mwanasimba from La Réunion (Rough sea at Terre-Sainte), CC BY-SA 2.0, via Wikimedia Commons	Sea		Rough seas on the Mediterranean coast	MVR		https://commons.wikimedia.org/wiki/File:Rough_sea_at_Terre-Sainte_(3047694760).jpg
WEB-0772_rue_flower	WEB-0772_rue_flower.jpg	© Zeynel Cebeci, CC BY-SA 4.0, via Wikimedia Commons	Rue	NATURAL WORLD	Flowers on a stalk of rue (Ruta chalepensis)	MVR; πήγανον	Flora:3.5.11	https://commons.wikimedia.org/wiki/File:African_rue_-_Ruta_chalepensis_-_Kokar_sedefotu_01.JPG
WEB-0773_rue_flower	WEB-0773_rue_flower.jpg	© Zeynel Cebeci, CC BY-SA 4.0, via Wikimedia Commons	Rue	NATURAL WORLD	African Rue (Ruta chalepensis) plants	MVR; πήγανον	Flora:3.5.11	https://commons.wikimedia.org/wiki/File:African_rue_-_Ruta_chalepensis_-_Kokar_sedefotu_02.JPG
WEB-0774_rue_flower	WEB-0774_rue_flower.jpg	© Zeynel Cebeci, CC BY-SA 4.0, via Wikimedia Commons	Rue		Rue flowers	πήγανον	Flora:3.5.11	https://commons.wikimedia.org/wiki/File:African_rue_-_Ruta_chalepensis_-_Kokar_sedefotu_06.JPG
WEB-0775_rue_plant	WEB-0775_rue_plant.jpg	© GFDL by Kurt Stueber (from Otto Wilhelm Thomé, Flora von Deutschland, Österreich und der Schweiz 1885), via Wikimedia Commons	Rue		A botanical drawing of the rue plant and its parts	MVR; πήγανον		https://commons.wikimedia.org/wiki/File:Illustration_Ruta_graveolens0.jpg
WEB-0776_rush	WEB-0776_rush.jpg	© JoachimG, CC BY-SA 3.0, via Wikimedia Commons	Rush	NATURAL WORLD	Rush	MVR	Flora:5.1.5	https://commons.wikimedia.org/wiki/File:Schweinesand.jpg
WEB-0777_rush	WEB-0777_rush.jpg	© Christian Fischer, CC BY-SA 3.0, via Wikimedia Commons	Rush	NATURAL WORLD	Rush	MVR	Flora:5.1.5	https://commons.wikimedia.org/wiki/File:JuncusEffusus.jpg
WEB-0778_sackcloth	WEB-0778_sackcloth.jpg	© Gautier Poupeau, CC BY 2.0, via Wikimedia Commons	Sackcloth		Sackcloth, or cilice (hair shirt) of St. Louis (St. Aspais of Melun, France)	MVR; שַׂק; σάκκος;	Realia:4.8.5	https://upload.wikimedia.org/wikipedia/commons/4/46/St_Aspais_Melun_-_cilice_.jpg
WEB-0779_sackcloth_sacking	WEB-0779_sackcloth_sacking.jpg	© Miss Puzzle, CC BY-SA 4.0, via Wikimedia Commons	Sackcloth		Sackcloth is a rough fabric used for sacking, made of coarse fibers	MVR; שַׂק; σάκκος	Realia:4.8.5	https://upload.wikimedia.org/wikipedia/commons/d/d0/Dirty_gunny_sacks_with_isolated_white_background.png
WEB-0780_sail	WEB-0780_sail.jpg	© Thesupermat, CC BY-SA 3.0, via Wikimedia Commons	Sail		Sailboats on the water	MVR		https://commons.wikimedia.org/wiki/File:Tonnerres_de_Brest_2012_-_War-Raok_-_Musandam-Oman_Sail_-_Oosterschelde_-_201.jpg
WEB-0781_salsola	WEB-0781_salsola.jpg	© Dcrjsr, CC BY 3.0, via Wikimedia Commons	Salsola	NATURAL WORLD	Salsola plant (tumbleweed)	בֹּרִית; בֹּר	Flora:5.2.2	https://commons.wikimedia.org/wiki/File:Tumbleweed_Kali_tragus_dry_tumbled.jpg
WEB-0782_table_salt	WEB-0782_table_salt.jpg	© APPER at the German language Wikipedia, CC BY-SA 3.0, via Wikimedia Commons	Salt	OBJECTS, TOOLS & TRADES	A heap of table salt	MVR; MRK; ἅλς		https://upload.wikimedia.org/wikipedia/commons/c/ca/Speisesalz.jpg
WEB-0783_samaritan_passover	WEB-0783_samaritan_passover.jpg	© Flavio~, CC BY 2.0, via Wikimedia Commons	Passover		Samaritan Passover at Mount Gerizim	MVR; פֶּסַח; שֶׂה; πάσχα		https://commons.wikimedia.org/wiki/File:Samaritans'_Passover_at_Mount_Gerizim_(5671704586).jpg
WEB-0784_pavement_sampietrini	WEB-0784_pavement_sampietrini.jpg	© Alessio Damato, CC BY-SA 3.0, via Wikimedia Commons	Pavement	OBJECTS, TOOLS & TRADES	Sampietrini pavement in Rome	MVR	Realia:3.20.1	https://upload.wikimedia.org/wikipedia/commons/a/a4/WEB-0784_pavement_sampietrini.jpg
WEB-0785_sand	WEB-0785_sand.jpg	© Mifa, CC BY-SA 3.0, via Wikimedia Commons	Sand		Sand on a beach, shaped by incoming waves	MVR		https://commons.wikimedia.org/wiki/File:WEB-0785_sand.jpg
WEB-0786_sandalwood	WEB-0786_sandalwood.jpg	© J. M. Garg, CC BY-SA 4.0, via Wikimedia Commons	Sandalwood	NATURAL WORLD	Red sandalwood tree in India	MVR	Flora:1.21	https://commons.wikimedia.org/wiki/File:Pterocarpus_santalinus_in_Talakona_forest,_AP_W_IMG_8145.jpg
WEB-0787_sandalwood_leaf	WEB-0787_sandalwood_leaf.jpg	© J. M. Garg, CC BY-SA 4.0, via Wikimedia Commons	Sandalwood	NATURAL WORLD	Leaves of the sandalwood tree	MVR	Flora:1.21	https://commons.wikimedia.org/wiki/File:Pterocarpus_santalinus_in_Talakona_forest,_AP_W_IMG_8099.jpg
WEB-0788_sanhedrin	WEB-0788_sanhedrin.jpg	© Wrongkind707, CC BY-SA 3.0, via Wikimedia Commons	Sanhedrin		A depiction of the Sanhedrin in session	MVR		https://commons.wikimedia.org/wiki/File:The_Sanhedrin_in_session_2013-12-25_00-59.jpg
WEB-0789_sanhedrin_tombs	WEB-0789_sanhedrin_tombs.jpg	© Nehemia G, CC BY-SA 2.5, via Wikimedia Commons	Sanhedrin		The entrance to the Sanhedrin tombs, a complex of underground rock-cut tombs	MVR		https://commons.wikimedia.org/wiki/File:WEB-0789_sanhedrin_tombs.jpg
WEB-0790_sapphire	WEB-0790_sapphire.jpg	© LesFacettes, CC BY-SA 3.0, via Wikimedia Commons	Sapphire 	 	A sapphire stone, ground into a teardrop shape 	MVR 		https://commons.wikimedia.org/wiki/File:Geschliffener_blauer_Saphir.jpg
WEB-0791_saturn_rings	WEB-0791_saturn_rings.jpg	NASA/JPL/Space Science Institute (http://photojournal.jpl.nasa.gov/catalog/PIA07874), Public domain, via Wikimedia Commons	Courses		Saturn's rings in visible light and radio	MVR		https://commons.wikimedia.org/wiki/File:Saturn's_rings_in_visible_light_and_radio.jpg
WEB-0792_saw_egypt	WEB-0792_saw_egypt.jpg	Maler der Grabkammer der Bildhauer Nebamun und Ipuki, Public domain, via Wikimedia Commons	Saw	OBJECTS, TOOLS & TRADES	An Egyptian carpenter sawing wood; painting from the grave of Nebamun and Ipuki in Thebes,18th dynasty	MVR; πρίζω	Realia:1.12.5	https://commons.wikimedia.org/wiki/File:Artisan_et_sculpteur_%C3%A9gyptiens_-_tombe_de_Nebamun_et_Ipuki_%C3%A0_Th%C3%A8bes_-_18e_dynastie..jpg
WEB-0793_scorpion	WEB-0793_scorpion.jpg	© אבי בן זקן (https://www.flickr.com/photos/evilmacro/), CC BY-SA 3.0, via Wikimedia Commons	Scorpion	NATURAL WORLD	A type of scorpion (Hottentotta judaicus) found in the Middle East	MVR	Fauna:6.11	https://upload.wikimedia.org/wikipedia/commons/7/73/Shakran.jpg
WEB-0794_seagull	WEB-0794_seagull.jpg	CC0, Pixabay	Seagull		Seagull	שַׁחַף	Fauna:3.20	https://pixabay.com/photos/bird-nature-wildlife-seagulls-3185491/
WEB-0795_seal	WEB-0795_seal.jpg	CC0, Pixabay	Seal	NATURAL WORLD	Seal	MVR	Fauna:2.13	https://pixabay.com/images/id-1633971/
WEB-0796_seir_roberts	WEB-0796_seir_roberts.jpg	By Haghe, Louis, 1806-1885, lithographer; Roberts, David, 1796-1864, artist, Public domain, via Wikimedia Commons	Seir 	 	Mount Seir range from the Arabah valley (Roberts, 1839) 	MVR; Edom 		https://commons.wikimedia.org/wiki/File:Mount_Seir_Wady_el_Ghor_March_4th_1839_-_David_Roberts,_R.A._LCCN2002717536.jpg
